team_a_name,team_b_name,team_a_avg_goals,team_b_avg_goals,team_a_recent_form,team_b_recent_form,match_location,weather_condition,result
2730,2482156,2.64,0.54,1,3,neutral,sunny,team_b_win
2731,2482155,1.71,3.06,1,1,away,cloudy,team_b_win
2732,2482154,2.22,1.13,5,5,neutral,rainy,draw
2733,2482153,2.85,0.6,2,1,neutral,sunny,draw
2734,2482152,2.04,2.26,4,1,neutral,cloudy,draw
2735,2482151,1.87,3.32,1,1,away,sunny,team_a_win
2736,2482150,1.48,3.18,3,2,neutral,sunny,team_b_win
2737,2482149,2.12,3.37,4,3,neutral,rainy,team_a_win
2738,2482148,1.87,2.2,4,3,away,rainy,draw
2739,2482147,1.88,2.87,2,5,home,sunny,team_a_win
2740,2482146,0.65,2.09,4,5,home,sunny,team_b_win
2741,2482145,3.49,2.76,1,1,home,cloudy,team_a_win
2742,2482144,2.27,3.08,1,4,neutral,cloudy,draw
2743,2482143,3.11,0.86,3,4,away,rainy,team_b_win
2744,2482142,1.02,0.57,5,4,away,sunny,team_b_win
2745,2482141,1.12,1.03,1,1,away,cloudy,draw
2746,2482140,0.83,2.41,1,2,away,rainy,team_b_win
2747,2482139,2.79,2.14,3,4,away,sunny,team_b_win
2748,2482138,1.38,3.3,2,4,neutral,rainy,team_a_win
2749,2482137,0.94,3.09,5,5,neutral,cloudy,team_b_win
2750,2482136,2.81,2,5,2,home,cloudy,draw
2751,2482135,1.33,1.48,1,2,away,rainy,draw
2752,2482134,1.15,2.57,4,3,away,sunny,draw
2753,2482133,3.44,2.82,5,4,neutral,rainy,team_a_win
2754,2482132,1.19,0.52,2,1,home,cloudy,draw
2755,2482131,0.63,1.47,2,2,away,cloudy,draw
2756,2482130,0.69,1.42,3,5,neutral,sunny,team_b_win
2757,2482129,2.59,0.82,1,2,home,sunny,team_a_win
2758,2482128,1.24,2.15,1,1,away,cloudy,team_b_win
2759,2482127,0.57,1.65,5,5,home,rainy,draw
2760,2482126,2.92,1.83,4,3,home,rainy,draw
2761,2482125,0.81,1.01,3,4,away,sunny,team_a_win
2762,2482124,1.34,3.16,2,1,away,cloudy,team_a_win
2763,2482123,2.14,1.32,2,4,away,rainy,team_b_win
2764,2482122,2.98,2.16,1,1,neutral,sunny,team_a_win
2765,2482121,1.4,2.08,4,3,neutral,cloudy,draw
2766,2482120,2.7,2.4,3,5,away,cloudy,team_b_win
2767,2482119,1.32,3.38,2,4,home,rainy,team_a_win
2768,2482118,1.04,2.59,2,1,away,cloudy,team_a_win
2769,2482117,2.29,2.94,5,5,home,cloudy,team_a_win
2770,2482116,1.28,1.35,5,5,home,cloudy,team_b_win
2771,2482115,0.77,1.86,4,1,away,sunny,team_a_win
2772,2482114,0.83,1.16,5,2,home,cloudy,team_b_win
2773,2482113,1.12,3.22,5,1,away,sunny,team_a_win
2774,2482112,2.82,3.47,4,3,home,cloudy,team_b_win
2775,2482111,2.08,0.84,1,3,neutral,rainy,draw
2776,2482110,2.97,2.59,5,4,away,cloudy,team_b_win
2777,2482109,1.96,0.64,1,5,away,sunny,team_b_win
2778,2482108,1.43,3.44,2,4,home,cloudy,draw
2779,2482107,2.19,1.54,1,2,home,rainy,draw
2780,2482106,3.07,1.39,4,5,away,rainy,draw
2781,2482105,3.01,3.35,5,1,neutral,rainy,team_a_win
2782,2482104,1.51,2.3,4,4,neutral,cloudy,team_b_win
2783,2482103,1.42,3.17,1,1,neutral,sunny,team_b_win
2784,2482102,1.81,1.35,1,4,away,cloudy,team_a_win
2785,2482101,3.48,3.43,2,2,away,cloudy,team_a_win
2786,2482100,2.89,1.67,4,3,away,rainy,team_b_win
2787,2482099,1.88,1.56,5,5,home,sunny,draw
2788,2482098,3.2,1.01,1,3,away,rainy,team_a_win
2789,2482097,2.69,1,1,5,home,cloudy,team_b_win
2790,2482096,1.66,3.15,1,1,neutral,rainy,team_b_win
2791,2482095,1.2,2.8,2,3,neutral,cloudy,team_a_win
2792,2482094,0.67,1.69,2,3,home,cloudy,team_b_win
2793,2482093,2.96,1.86,3,4,home,cloudy,team_b_win
2794,2482092,3.34,1.25,5,4,away,rainy,draw
2795,2482091,0.83,1.89,4,1,home,cloudy,draw
2796,2482090,0.79,2.82,5,2,home,sunny,team_a_win
2797,2482089,1.64,1.63,4,2,neutral,rainy,team_a_win
2798,2482088,2.94,2.67,4,3,home,rainy,team_a_win
2799,2482087,3.17,2.91,2,2,away,rainy,draw
2800,2482086,2.36,1.13,1,4,away,rainy,team_a_win
2801,2482085,1.38,1.4,4,2,neutral,cloudy,team_b_win
2802,2482084,3.47,2.29,1,3,neutral,cloudy,draw
2803,2482083,1.97,2.69,4,1,neutral,cloudy,team_b_win
2804,2482082,0.5,1.84,1,1,home,sunny,team_a_win
2805,2482081,3.37,0.78,5,4,away,cloudy,draw
2806,2482080,2.17,3,1,5,neutral,rainy,team_b_win
2807,2482079,0.7,2.58,1,2,neutral,cloudy,team_a_win
2808,2482078,1.1,1.27,2,2,away,cloudy,team_b_win
2809,2482077,3.36,2.02,3,3,home,sunny,team_a_win
2810,2482076,2.14,1.6,5,3,neutral,sunny,draw
2811,2482075,3.17,2.44,1,1,away,cloudy,team_b_win
2812,2482074,2,2.53,2,3,home,cloudy,team_a_win
2813,2482073,2.64,3.16,4,3,away,sunny,team_a_win
2814,2482072,2.07,0.76,5,3,neutral,cloudy,team_b_win
2815,2482071,2.81,0.83,5,3,home,cloudy,team_b_win
2816,2482070,1.84,1.64,4,3,away,sunny,team_a_win
2817,2482069,1.76,2.24,1,2,away,cloudy,team_b_win
2818,2482068,1.46,1.01,5,2,neutral,rainy,team_a_win
2819,2482067,3.49,1.39,3,5,neutral,sunny,draw
2820,2482066,1.62,2.25,5,5,neutral,rainy,team_a_win
2821,2482065,0.6,2.09,1,2,away,cloudy,team_b_win
2822,2482064,2.78,2.1,2,1,away,sunny,draw
2823,2482063,2.52,1.02,5,2,home,sunny,team_a_win
2824,2482062,1.66,0.83,3,1,away,rainy,draw
2825,2482061,1.08,2.62,2,5,home,cloudy,team_a_win
2826,2482060,1.96,2.05,4,2,home,sunny,team_b_win
2827,2482059,0.76,2.74,4,5,neutral,sunny,team_b_win
2828,2482058,0.53,1.19,4,5,neutral,cloudy,team_b_win
2829,2482057,3.04,0.95,3,2,home,sunny,draw
2830,2482056,3.42,2.47,1,5,away,rainy,draw
2831,2482055,2.71,0.97,2,4,neutral,cloudy,draw
2832,2482054,0.61,1.7,2,5,home,cloudy,team_b_win
2833,2482053,2.13,2.53,2,1,neutral,cloudy,draw
2834,2482052,1.64,2.28,1,4,away,cloudy,team_b_win
2835,2482051,3.31,2.95,2,5,home,cloudy,draw
2836,2482050,1.96,1.49,1,2,away,sunny,team_b_win
2837,2482049,1.6,3.03,1,3,home,cloudy,team_a_win
2838,2482048,2.02,2.74,3,1,away,rainy,draw
2839,2482047,1.09,2.4,1,4,home,sunny,draw
2840,2482046,1.78,3.45,1,5,home,rainy,team_a_win
2841,2482045,1.62,1.16,4,3,neutral,sunny,draw
2842,2482044,3.48,3.16,3,4,home,rainy,team_a_win
2843,2482043,1.56,1.88,5,1,neutral,sunny,draw
2844,2482042,2.48,1.63,3,5,home,rainy,draw
2845,2482041,2.6,0.56,2,1,away,sunny,team_b_win
2846,2482040,0.6,3.2,2,5,away,cloudy,team_b_win
2847,2482039,3.43,2.98,3,5,home,cloudy,team_b_win
2848,2482038,0.6,1.14,5,3,neutral,rainy,team_b_win
2849,2482037,2.89,0.95,3,5,neutral,rainy,team_b_win
2850,2482036,3.22,1.45,5,3,neutral,rainy,team_a_win
2851,2482035,1.54,1.69,3,2,away,sunny,team_a_win
2852,2482034,1.6,3.48,1,4,home,sunny,draw
2853,2482033,1.07,2.63,2,4,home,sunny,team_a_win
2854,2482032,0.92,3.02,4,5,home,rainy,team_b_win
2855,2482031,1.28,1.35,3,1,away,rainy,team_b_win
2856,2482030,2.45,2.25,4,4,neutral,cloudy,draw
2857,2482029,2.9,2.58,1,4,home,rainy,team_a_win
2858,2482028,2.39,2.39,5,3,away,sunny,team_a_win
2859,2482027,1.33,2.45,5,5,neutral,sunny,team_a_win
2860,2482026,1.09,2.36,4,3,away,sunny,draw
2861,2482025,1.75,1.03,3,3,away,sunny,team_a_win
2862,2482024,2.84,1.22,4,4,neutral,cloudy,draw
2863,2482023,2.97,2.69,1,1,neutral,sunny,team_a_win
2864,2482022,2.14,1.54,3,3,away,sunny,team_a_win
2865,2482021,1.61,3.32,1,4,home,rainy,draw
2866,2482020,3.45,3.02,4,2,neutral,rainy,draw
2867,2482019,1.68,2.69,5,4,home,rainy,draw
2868,2482018,1.25,2.66,3,2,home,cloudy,draw
2869,2482017,2.68,2.2,4,3,away,sunny,team_b_win
2870,2482016,2.63,2.67,4,4,away,cloudy,draw
2871,2482015,2.76,0.62,2,1,home,rainy,draw
2872,2482014,0.7,1.63,3,3,neutral,rainy,team_b_win
2873,2482013,1.46,0.53,5,3,away,sunny,team_a_win
2874,2482012,1.02,1.81,5,4,home,sunny,team_a_win
2875,2482011,2.18,0.92,5,1,away,sunny,draw
2876,2482010,3.1,0.97,5,2,home,rainy,team_b_win
2877,2482009,2.57,2.3,1,5,away,rainy,team_a_win
2878,2482008,0.82,3.38,3,1,away,sunny,draw
2879,2482007,2.97,0.77,3,4,neutral,sunny,team_b_win
2880,2482006,2.36,2.78,3,1,home,rainy,team_b_win
2881,2482005,3.31,0.75,5,1,away,sunny,team_a_win
2882,2482004,2.82,3.3,2,5,home,sunny,draw
2883,2482003,2.65,2.71,4,4,neutral,sunny,draw
2884,2482002,2.09,3.11,3,5,home,sunny,team_a_win
2885,2482001,2.82,1.02,2,2,neutral,rainy,draw
2886,2482000,1.82,2.37,4,1,home,sunny,team_a_win
2887,2481999,2.56,1.48,4,4,neutral,sunny,draw
2888,2481998,3.29,3.35,1,5,away,rainy,team_a_win
2889,2481997,0.53,1.15,5,5,home,rainy,team_a_win
2890,2481996,2.24,2.61,4,2,home,rainy,draw
2891,2481995,1.6,1.99,2,4,home,sunny,team_b_win
2892,2481994,2.33,1.17,3,4,away,sunny,draw
2893,2481993,0.56,1.23,2,4,home,sunny,team_a_win
2894,2481992,2.03,0.66,1,5,away,sunny,team_a_win
2895,2481991,2.27,1.79,4,3,neutral,cloudy,draw
2896,2481990,1.82,3.28,2,3,home,sunny,team_a_win
2897,2481989,1.65,0.53,5,5,home,cloudy,team_a_win
2898,2481988,2.5,1.56,3,3,neutral,sunny,team_a_win
2899,2481987,3.44,2.26,3,4,away,sunny,team_b_win
2900,2481986,0.62,1.25,2,2,away,sunny,draw
2901,2481985,2.19,3.33,4,2,neutral,sunny,team_a_win
2902,2481984,2.89,3.47,2,2,home,sunny,draw
2903,2481983,1.65,1.37,2,4,neutral,sunny,team_a_win
2904,2481982,2.73,0.86,5,3,home,cloudy,draw
2905,2481981,1.51,3.1,3,2,home,cloudy,draw
2906,2481980,3.17,2.71,4,2,away,rainy,draw
2907,2481979,1.03,1.3,3,2,neutral,cloudy,team_a_win
2908,2481978,2.16,2,3,3,neutral,sunny,team_b_win
2909,2481977,2.11,1.24,5,5,neutral,sunny,draw
2910,2481976,1.27,2.47,1,5,home,sunny,draw
2911,2481975,0.92,1.01,4,4,home,rainy,draw
2912,2481974,1.69,0.83,3,5,neutral,sunny,team_b_win
2913,2481973,2.09,2.33,2,2,neutral,cloudy,draw
2914,2481972,0.83,0.83,2,4,away,cloudy,team_a_win
2915,2481971,1.29,3.21,1,3,neutral,sunny,team_b_win
2916,2481970,1.17,3.29,5,2,away,cloudy,draw
2917,2481969,2.52,2.55,2,4,neutral,sunny,team_a_win
2918,2481968,0.59,2.94,3,4,neutral,cloudy,draw
2919,2481967,1.72,2.71,4,2,away,cloudy,team_b_win
2920,2481966,2.86,2.65,1,4,away,rainy,team_b_win
2921,2481965,2.83,1.7,2,5,away,cloudy,draw
2922,2481964,1.24,2.46,1,2,home,rainy,draw
2923,2481963,2.05,1.4,2,1,neutral,rainy,team_a_win
2924,2481962,2.33,0.8,1,4,away,rainy,team_a_win
2925,2481961,3.33,3.44,5,4,neutral,sunny,draw
2926,2481960,2.33,2.86,1,3,home,cloudy,team_a_win
2927,2481959,1.88,2.98,2,2,neutral,sunny,draw
2928,2481958,3.41,0.94,4,4,neutral,sunny,draw
2929,2481957,3.46,0.58,5,4,away,sunny,team_b_win
2930,2481956,2.23,2.51,1,4,neutral,rainy,team_a_win
2931,2481955,1.16,3.05,4,3,home,rainy,draw
2932,2481954,2.18,1.29,1,4,home,sunny,team_b_win
2933,2481953,2.82,3.34,5,3,away,sunny,team_a_win
2934,2481952,2.91,2.3,1,5,neutral,cloudy,draw
2935,2481951,2.83,2.36,3,2,neutral,rainy,team_a_win
2936,2481950,3.12,1.25,2,2,home,rainy,team_b_win
2937,2481949,2.81,0.6,5,5,away,sunny,team_a_win
2938,2481948,2.8,1.68,5,2,neutral,cloudy,team_b_win
2939,2481947,1.68,0.92,4,1,neutral,cloudy,team_b_win
2940,2481946,1.7,2.48,1,1,neutral,sunny,team_b_win
2941,2481945,1.12,0.84,5,4,neutral,cloudy,draw
2942,2481944,2.74,0.51,5,1,away,sunny,draw
2943,2481943,2.8,0.9,5,3,home,sunny,team_b_win
2944,2481942,0.59,0.88,2,2,neutral,rainy,team_a_win
2945,2481941,2.41,1.57,4,2,home,cloudy,team_a_win
2946,2481940,1.84,1.22,3,1,home,sunny,team_b_win
2947,2481939,3.23,0.67,3,2,home,rainy,team_a_win
2948,2481938,2.22,2.17,5,3,neutral,sunny,team_a_win
2949,2481937,2.68,1.36,3,5,away,sunny,team_a_win
2950,2481936,3,2.97,1,4,home,cloudy,team_b_win
2951,2481935,0.71,3.36,5,5,away,sunny,team_a_win
2952,2481934,1.52,1.2,3,2,away,rainy,team_b_win
2953,2481933,2.38,1.39,4,1,home,cloudy,team_b_win
2954,2481932,2.42,0.8,2,1,neutral,rainy,team_a_win
2955,2481931,1.36,1.18,2,4,away,cloudy,team_a_win
2956,2481930,2.32,1.14,5,1,away,rainy,draw
2957,2481929,0.93,1.57,1,4,away,cloudy,team_b_win
2958,2481928,2.71,3.29,3,4,neutral,sunny,team_a_win
2959,2481927,3.36,0.74,2,4,neutral,sunny,team_a_win
2960,2481926,1.05,3.28,1,2,away,sunny,team_a_win
2961,2481925,1.16,3.19,5,4,away,cloudy,team_b_win
2962,2481924,1.45,0.93,1,3,away,rainy,draw
2963,2481923,1.8,1.45,3,5,home,rainy,team_a_win
2964,2481922,1.75,2.93,5,3,neutral,rainy,team_a_win
2965,2481921,0.84,1.1,3,2,neutral,rainy,team_a_win
2966,2481920,1.15,1.25,1,5,home,cloudy,team_a_win
2967,2481919,2.38,3.24,1,1,away,rainy,team_b_win
2968,2481918,1.99,2.96,3,3,neutral,cloudy,draw
2969,2481917,3.28,0.5,2,1,neutral,cloudy,draw
2970,2481916,3.37,1.29,2,4,away,cloudy,team_b_win
2971,2481915,1.36,2.8,5,5,neutral,cloudy,team_a_win
2972,2481914,2.52,1.18,4,4,away,rainy,draw
2973,2481913,1.53,2.11,4,2,neutral,rainy,team_a_win
2974,2481912,2.5,1.65,1,1,home,rainy,team_b_win
2975,2481911,0.54,2.33,2,1,away,sunny,team_a_win
2976,2481910,1.09,3.04,3,4,home,cloudy,team_b_win
2977,2481909,2.59,3.21,3,1,home,rainy,team_b_win
2978,2481908,1.7,2.72,2,3,neutral,cloudy,team_b_win
2979,2481907,2.53,1.53,1,1,neutral,rainy,team_a_win
2980,2481906,0.8,3.49,2,5,neutral,sunny,team_b_win
2981,2481905,3.16,2.28,3,1,home,sunny,team_b_win
2982,2481904,2.9,2.59,2,5,away,sunny,draw
2983,2481903,3.15,2.46,5,3,away,sunny,draw
2984,2481902,2.88,2.2,1,2,away,cloudy,draw
2985,2481901,2.09,1.91,2,4,home,sunny,team_a_win
2986,2481900,3.35,0.59,1,1,neutral,cloudy,team_a_win
2987,2481899,3.05,1.53,3,3,neutral,rainy,draw
2988,2481898,1.17,0.92,4,4,away,cloudy,draw
2989,2481897,1.5,1.41,1,3,away,sunny,team_a_win
2990,2481896,3.5,3.31,4,2,neutral,cloudy,team_a_win
2991,2481895,1.48,1.92,3,5,home,rainy,draw
2992,2481894,0.8,3.47,2,3,neutral,sunny,draw
2993,2481893,2.71,1.31,3,1,home,sunny,team_a_win
2994,2481892,0.76,0.78,3,4,neutral,cloudy,draw
2995,2481891,2.42,2.47,2,5,home,cloudy,draw
2996,2481890,1.48,2.64,4,3,neutral,rainy,draw
2997,2481889,1.27,1.78,1,3,home,rainy,team_a_win
2998,2481888,1.12,0.53,4,2,neutral,sunny,team_a_win
2999,2481887,2.14,0.74,2,2,neutral,rainy,team_a_win
3000,2484887,1.57,3.33,4,4,home,sunny,draw
